timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
670, 3.17, -1.46, 11.00, 0.12, 0.07, 0.07
770, 4.48, -3.35, 8.90, -0.07, 0.04, 0.01
870, -0.01, -1.17, 10.93, -0.00, -0.14, 0.04
970, -0.42, 1.38, 12.17, -0.07, 0.09, 0.03
1070, -1.43, -6.61, 7.24, -0.67, 0.18, -0.15
1170, 2.34, -9.44, 20.81, -0.16, 0.19, 0.09
1270, -4.26, 1.96, 24.93, 2.28, 0.02, 0.28
1370, 5.33, 0.89, 2.88, -2.04, -0.05, 0.01
1470, -1.86, -3.07, 12.05, -0.26, 0.02, 0.01
1714, 0.10, -0.31, 11.72, 0.08, 0.01, -0.01
