timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
752, 0.52, -0.47, 11.76, -0.06, -0.00, 0.04
852, -0.39, -0.32, 11.09, 0.09, 0.07, 0.05
952, -0.47, -1.77, 12.89, 0.09, -0.01, 0.05
1052, -0.81, 1.01, 12.11, 0.10, -0.03, 0.03
1152, -1.50, -0.09, 11.58, 0.12, 0.09, 0.02
1252, -1.28, -2.65, 10.99, 0.12, 0.05, 0.02
1352, -2.66, -1.34, 11.51, 0.22, -0.04, 0.00
1452, 1.34, 5.06, 13.05, 0.00, -0.14, 0.04
1552, 4.01, -2.92, 9.17, -0.23, 0.01, 0.03
1652, -2.84, -0.83, 12.23, 0.15, 0.09, -0.00
1752, 0.78, 2.48, 11.85, -0.10, -0.10, 0.06
1852, -0.34, -2.54, 11.88, -0.03, 0.14, 0.01
1952, 8.63, 5.31, 7.72, -1.28, -0.11, -0.22
2052, 1.38, -0.54, 11.31, -0.04, 0.14, -0.02
2152, 2.83, -3.18, 9.11, 0.06, 0.14, 0.08
2252, -5.51, 6.87, 7.88, 0.16, -0.16, -0.25
2352, 4.28, -0.96, 10.36, -0.13, 0.03, 0.09
2452, 0.28, 0.53, 11.17, 0.15, 0.26, 0.13
2552, -0.13, 0.28, 11.25, 0.04, 0.18, 0.00
2652, 1.99, 3.57, 9.45, -2.02, 0.07, 0.11
2752, -3.36, 0.68, 13.60, -0.01, -0.12, 0.10
2852, 1.97, -0.53, 11.54, 0.04, 0.10, 0.05
